Employee_ID,Age,Gender,Department,Job_Role,Years_at_Company,Monthly_Salary,Working_Hours_Per_Week,Overtime_Hours,Remote_Work,Sleep_Hours,Work_Life_Balance,Stress_Score,Mental_Health_Score,Manager_Support,Job_Satisfaction,Training_Hours,Absent_Days,Performance_Rating,Wellbeing_Program,Productivity_Score,Burnout_Level,Burnout_Risk,Attrition_Risk,Joining_Date
EMP6275,20.0,Female,I.T.,Software Engineer,0.4,25177.38,48.0,14.0,Yes,7.2,9.0,1.0,9.0,4,7.0,8.0,1.0,5.0,Yes,9.0,Low,Low,Low,"December 17, 2021"
EMP2851,37.0,Male,Sales,Account Manager,8.7,51612.21,33.0,0.0,Yes,8.4,9.0,1.0,8.0,6,6.0,23.0,2.0,5.0,N,8.0,Low,Low,Low,"July 25, 2024"
EMP5612,28.0,Other,Operations,Operations Executive,1.0,25365.78,44.0,10.0,N,8.7,9.0,1.0,9.0,3,6.0,8.0,5.0,5.0,N,6.0,Low,Low,Low,04-27-2020
EMP2096,22.0,Female,Customer Support,Support Team Lead,4.0,45976.35,59.0,17.0,No,6.9,6.0,2.0,8.0,5,5.0,1.0,3.0,4.0,No,8.0,Low,Low,Low,2017/09/03
EMP5775,33.0,Female,Research And Development,Research Analyst,2.9,36788.13,43.0,0.0,Yes,7.3,10.0,1.0,9.0,9,7.0,46.0,3.0,5.0,No,5.0,Low,Low,Low,2024-06-22
EMP1046,27.0,Male,Finance,Finance Manager,2.9,39262.93,56.0,28.0,Yes,7.2,9.0,4.0,7.0,6,6.0,13.0,5.0,5.0,Yes,7.0,Medium,Moderate,Low,"July 17, 2016"
EMP4211,33.0,Male,Customer Support,Support Executive,4.3,32007.84,45.0,5.0,No,7.1,8.0,2.0,9.0,6,6.0,4.0,4.0,5.0,No,8.0,Low,Low,Low,10-16-2022
EMP2145,34.0,F,I.T.,Devops Engineer,9.1,32425.18,50.0,17.0,No,7.5,7.0,2.0,8.0,7,6.0,4.0,2.0,5.0,No,7.0,-,Low,Low,-
EMP3533,45.0,Female,Customer Support,Support Executive,2.0,29366.63,37.0,9.0,Y,7.3,8.0,1.0,9.0,6,7.0,9.0,4.0,5.0,No,9.0,Low,Low,Low,01/09/2016
EMP4770,47.0,Male,Admin,Front Desk Executive,8.4,35690.32,56.0,21.0,Yes,5.7,9.0,1.0,8.0,5,6.0,10.0,3.0,5.0,No,7.0,Low,Low,Low,07-28-2023
EMP1717,31.0,Male,R&D,R&D Engineer,1.3,28858.21,45.0,9.0,No,6.2,10.0,1.0,8.0,7,8.0,2.0,3.0,5.0,No,9.0,Low,Low,Low,2017-03-11
EMP2494,37.0,Female,Hr,Admin Executive,5.1,31461.8,45.0,0.0,No,7.9,10.0,1.0,10.0,7,7.0,32.0,1.0,5.0,Yes,8.0,Low,Low,Low,2023-09-27
EMP4110,34.0,Male,Customersupport,Support Executive,2.5,34259.83,38.0,0.0,No,6.2,10.0,2.0,9.0,6,6.0,13.0,4.0,5.0,-,8.0,Low,Low,Low,04/05/2017
EMP1595,31.0,Male,Customer Support,,0.0,44773.93,49.0,16.0,No,6.0,8.0,1.0,10.0,8,8.0,29.0,3.0,5.0,N,7.0,Low,Low,Low,"February 08, 2015"
EMP1589,29.0,Male,Marketing,Marketing Manager,2.5,49146.7,34.0,0.0,No,7.2,9.0,1.0,9.0,6,6.0,8.0,2.0,5.0,N,8.0,Low,Low,Low,06/08/2016
EMP1522,27.0,Female,Sales,Sales Manager,5.0,32425.18,45.0,30.0,No,6.1,6.0,2.0,8.0,7,6.0,3.0,3.0,5.0,No,6.0,Low,Low,Low,17-Sep-2023
EMP3750,29.0,Female,Marketing,Marketing Executive,6.5,32425.18,52.0,11.0,Yes,7.6,8.0,2.0,10.0,9,8.0,35.0,2.0,5.0,Y,7.0,Low,Low,Low,06/11/2023
EMP2588,44.0,Male,H.R.,Hr Executive,2.5,24636.71,45.0,10.0,-,8.1,8.0,1.0,10.0,8,6.0,2.0,3.0,5.0,Yes,7.0,Low,Low,Low,2018-11-22
EMP6288,46.0,Female,Hr,-,4.9,28376.76,49.0,13.0,Yes,6.5,9.0,1.0,10.0,5,6.0,10.0,6.0,5.0,No,6.0,Low,Low,Low,06-17-2018
EMP5174,21.0,Male,Customer Support,Customer Success Manager,1.5,37810.1,44.0,0.0,No,6.7,10.0,1.0,10.0,4,5.0,5.0,3.0,5.0,Y,8.0,Low,Low,Low,01-12-2025
EMP4246,44.0,,Marketing,Marketing Executive,6.3,32719.23,57.0,18.0,Y,6.4,7.0,3.0,8.0,6,6.0,10.0,4.0,5.0,No,6.0,Low,Low,Medium,16/03/2024
EMP2068,33.0,Other,It,Qa Engineer,2.5,28102.16,40.0,0.0,N,7.0,9.0,1.0,9.0,9,8.0,2.0,2.0,5.0,N,7.0,Low,Low,Low,-
EMP6731,34.0,Female,Rnd,Research Analyst,0.7,23952.55,39.0,3.0,No,6.6,10.0,1.0,8.0,6,8.0,9.0,4.0,5.0,Yes,7.0,Low,Low,Low,14/11/2018
EMP5611,40.0,Female,Legal,Legal Advisor,2.5,25184.59,44.0,2.0,No,6.8,8.0,1.0,9.0,7,7.0,10.0,2.0,5.0,Y,7.0,Low,Low,-,11-27-2018
EMP2531,45.0,Female,Finance,Finance Manager,0.3,30597.67,46.0,2.0,N,7.3,9.0,1.0,10.0,5,7.0,42.0,4.0,5.0,Y,6.0,Low,Low,Low,"January 05, 2015"
EMP3780,30.0,Male,Admin,Support Team Lead,3.3,34527.46,43.0,0.0,No,7.4,10.0,1.0,9.0,10,7.0,6.0,2.0,5.0,N,7.0,Low,Low,Low,"March 04, 2025"
EMP6708,36.0,Female,Hr,Recruiter,1.2,26705.0,41.0,5.0,No,7.2,10.0,1.0,10.0,7,8.0,19.0,3.0,5.0,No,9.0,Low,Low,Low,31-Jan-2018
EMP2680,33.0,Male,R&D,Research Analyst,10.5,48471.75,46.0,18.0,No,6.0,9.0,1.0,10.0,7,8.0,1.0,2.0,5.0,No,7.0,Low,Low,Low,2020-04-20
EMP4803,39.0,,Customer Support,Support Team Lead,1.2,40614.93,45.0,2.0,Yes,6.4,10.0,1.0,9.0,1,5.0,48.0,1.0,5.0,No,7.0,Low,Low,Low,28-Feb-2024
EMP6851,42.0,Female,It,Devops Engineer,0.2,26130.33,44.0,4.0,No,7.2,9.0,1.0,6.0,5,6.0,0.0,2.0,5.0,No,5.0,Low,Low,Low,04-06-2021
EMP5402,25.0,Male,Hr,Hr Generalist,5.9,29837.91,57.0,8.0,No,8.0,9.0,1.0,10.0,7,9.0,36.0,2.0,5.0,No,7.0,Low,Low,Low,01-Aug-2016
EMP6256,33.0,Male,Hr,-,0.1,35737.64,34.0,0.0,Y,8.6,9.0,2.0,9.0,4,6.0,1.0,3.0,5.0,Yes,7.0,Low,Low,Low,2015-10-06
EMP1415,39.0,Female,It,It Support,0.9,32425.18,44.0,3.0,N,7.3,10.0,1.0,10.0,9,8.0,0.0,1.0,5.0,No,7.0,Low,Low,Low,28/12/2023
EMP5477,35.0,Female,It,Qa Engineer,0.5,32522.83,42.0,8.0,Yes,6.3,8.0,1.0,9.0,4,6.0,19.0,3.0,5.0,Y,9.0,High!,Low,Low,2016/12/23
EMP4752,27.0,Female,Hr,Recruiter,3.7,34863.18,33.0,5.0,No,7.9,10.0,2.0,9.0,5,4.0,1.0,3.0,5.0,No,6.0,Low,Low,Low,08-04-2016
EMP2683,23.0,Male,Sales,Sales Executive,1.9,28948.29,48.0,21.0,N,5.3,8.0,1.0,10.0,6,7.0,11.0,2.0,4.0,N,7.0,Low,Low,Low,04-23-2024
EMP1430,32.0,Male,Finance,Auditor,2.6,32425.18,45.0,17.0,Yes,7.2,7.0,2.0,10.0,7,9.0,78.0,7.0,5.0,N,6.0,Low,Low,Low,2025/12/23
EMP3590,33.0,Male,Human Resources,Recruiter,8.0,35839.21,47.0,6.0,No,8.1,9.0,1.0,10.0,6,6.0,13.0,3.0,5.0,N,9.0,Low,Low,Low,05-27-2022
EMP4022,26.0,Other,It,Support Team Lead,0.4,26102.89,44.0,0.0,Yes,8.5,9.0,1.0,8.0,10,6.0,11.0,8.0,5.0,N,7.0,Low,Low,Low,06/01/2023
EMP3585,33.0,Male,Sale,Business Development Executive,2.0,36105.4,56.0,19.0,Yes,7.2,9.0,2.0,10.0,8,6.0,85.0,3.0,5.0,Y,7.0,Low,Low,Low,2017-08-23
EMP4013,26.0,Male,Hr,Hr Executive,6.4,35203.57,52.0,13.0,No,6.2,9.0,2.0,9.0,4,4.0,23.0,3.0,5.0,Y,10.0,Low,Low,Medium,"December 18, 2024"
EMP2957,47.0,Female,R&D,Data Scientist,1.4,32586.59,44.0,3.0,No,7.8,9.0,2.0,9.0,6,6.0,42.0,1.0,5.0,N,6.0,Low,Low,Low,"June 11, 2020"
EMP5640,33.0,Female,Admin,Office Manager,4.0,42746.66,39.0,0.0,No,8.2,10.0,1.0,9.0,8,8.0,0.0,4.0,5.0,Yes,7.0,Low,Low,Low,2016-07-20
EMP4981,31.0,Male,Marketing,Content Strategist,2.5,22270.42,49.0,6.0,No,6.4,7.0,1.0,8.0,6,6.0,10.0,5.0,4.0,Yes,6.0,Low,Low,Low,01-25-2024
EMP4757,28.0,Other,Sales,Business Development Executive,4.5,28200.46,45.0,0.0,N,8.8,9.0,1.0,10.0,6,6.0,10.0,3.0,5.0,Yes,7.0,Low,Low,Low,"August 07, 2016"
EMP5286,40.0,M,It,Software Engineer,1.5,28508.95,45.0,3.0,Y,7.4,10.0,1.0,10.0,5,7.0,26.0,0.0,5.0,No,6.0,Low,Low,Low,2015-08-28
EMP4005,33.0,Male,It,,1.5,24592.76,62.0,21.0,No,7.5,8.0,1.0,8.0,-,6.0,23.0,2.0,5.0,No,8.0,Low,Low,Low,"August 02, 2016"
EMP3291,37.0,Male,Operations,Logistics Coordinator,1.8,28535.65,45.0,2.0,No,7.0,9.0,1.0,10.0,4,7.0,17.0,1.0,5.0,Yes,7.0,Low,Low,Low,08-15-2025
EMP5232,33.0,Male,Operations,Logistics Coordinator,3.6,23906.26,54.0,22.0,Yes,5.4,7.0,3.0,8.0,6,7.0,18.0,2.0,5.0,N,9.0,Low,Low,Low,-
EMP6184,29.0,Female,Customer Support,Support Team Lead,4.4,32425.18,39.0,4.0,Yes,7.9,9.0,1.0,9.0,9,7.0,18.0,6.0,5.0,No,6.0,Low,Low,Low,"August 26, 2017"
EMP1354,35.0,Other,Customer Support,Customer Success Manager,0.7,41531.42,55.0,22.0,Yes,6.5,8.0,1.0,10.0,6,7.0,6.0,3.0,5.0,No,7.0,Low,Low,Low,2015-01-29
EMP6602,29.0,Female,It,Softwaree Ngineer,10.6,45195.14,39.0,0.0,No,8.7,10.0,1.0,10.0,6,7.0,20.0,5.0,5.0,Yes,6.0,Low,Low,Low,2023/10/11
EMP3336,42.0,Male,R&D,Research Analyst,0.6,25877.4,43.0,1.0,Yes,6.5,10.0,1.0,9.0,4,7.0,26.0,1.0,5.0,N,7.0,Low,Low,Low,09-06-2015
EMP3941,34.0,Male,Finance,,2.7,45344.84,32.0,0.0,Y,6.5,10.0,1.0,8.0,4,4.0,30.0,3.0,5.0,No,8.0,Low,Low,Low, 
EMP4570,39.0,Male,Legal,Compliance Officer,2.5,28687.42,53.0,11.0,Yes,6.7,7.0,1.0,10.0,5,7.0,6.0,5.0,5.0,Yes,9.0,Low,Low,Low,2024-01-24
EMP2475,46.0,Male,Admin,Front Desk Executive,1.4,28422.59,49.0,1.0,-,7.0,8.0,1.0,9.0,6,8.0,22.0,4.0,5.0,N,8.0,Low,Low,Low,2017-10-13
EMP6185,34.0,-,Customersupport,Support Executive,3.3,35981.69,33.0,0.0,No,8.4,9.0,1.0,9.0,6,3.0,11.0,2.0,4.0,No,7.0,Low,Low,Low,2016/09/15
EMP5545,20.0,Female,Operations,Logistics Coordintaor,1.7,32160.73,45.0,0.0,,5.8,10.0,1.0,10.0,10,7.0,10.0,2.0,5.0,No,6.0,Low,Low,Low,"December 16, 2025"
EMP4660,31.0,F,Operations,Operations Manager,5.4,39991.37,55.0,14.0,No,7.3,8.0,2.0,9.0,8,6.0,20.0,3.0,5.0,Yes,6.0,Low,Low,Low,-
EMP1002,33.0,Male,Hr,Support Team Lead,5.3,35122.62,39.0,1.0,Yes,7.6,10.0,1.0,10.0,8,7.0,2.0,5.0,5.0,N,8.0,Low,Low,Low,05-29-2024
EMP3097,37.0,Male,Sales,Account Manager,1.3,46092.29,45.0,8.0,No,7.0,10.0,1.0,10.0,6,5.0,6.0,4.0,5.0,Yes,7.0,Low,Low,Low,2016-06-27
EMP3615,33.0,Male,Finance,Support Team Lead,0.2,27986.29,55.0,15.0,No,6.4,9.0,1.0,9.0,4,6.0,6.0,1.0,5.0,No,9.0,Low,Low,Low,26-Apr-2025
EMP2067,33.0,F,Admin,Support Team Lead,2.7,40999.36,30.0,0.0,No,7.2,9.0,2.0,9.0,6,5.0,20.0,1.0,5.0,No,5.0,Low,Low,Low,"September 04, 2025"
EMP1180,30.0,Male,Marketing,Content Strategist,6.4,37674.42,45.0,6.0,No,6.7,10.0,2.0,8.0,3,6.0,39.0,3.0,5.0,No,7.0,Low,Low,Medium,03-14-2025
EMP5242,33.0,Female,-,Support Team Lead,2.7,34540.47,47.0,9.0,No,7.4,8.0,1.0,8.0,7,5.0,10.0,2.0,4.0,No,6.0,Low,Low,Low,2015-04-02
EMP5088,33.0,Male,Customer Support,Support Team Lead,1.2,32798.5,43.0,7.0,No,7.2,8.0,1.0,9.0,6,6.0,2.0,4.0,5.0,No,9.0,Low,Low,Low,02-17-2021
EMP1401,28.0,Female,Legal,Compliance Officer,2.5,25625.54,58.0,21.0,Y,6.8,7.0,1.0,9.0,6,6.0,31.0,7.0,5.0,Yes,7.0,Low,Low,Low,01/02/2017
EMP3907,32.0,Male,Sales,Sales Executive,7.9,32425.18,55.0,10.0,No,7.8,9.0,2.0,8.0,5,4.0,21.0,3.0,4.0,No,6.0,Low,Low,Low,"October 02, 2021"
EMP2449,40.0,Male,It,Software Engineer,14.9,42880.96,45.0,4.0,Yes,6.1,8.0,1.0,9.0,7,7.0,10.0,3.0,5.0,N,6.0,Low,Low,Low,22/03/2019
EMP1172,44.0,Male,Research And Development,R&D Engineer,3.2,31949.74,60.0,5.0,No,9.0,7.0,1.0,10.0,7,8.0,8.0,4.0,5.0,N,7.0,Low,Low,Low,07-19-2023
EMP2584,33.0,Male,Sales,Business Development Executive,3.3,29752.07,47.0,9.0,N,6.9,9.0,2.0,8.0,5,6.0,4.0,2.0,4.0,No,7.0,Low, ,Low,08-27-2016
EMP6384,30.0,Female,,Legal Advisor,5.9,27075.48,47.0,17.0,No,5.9,7.0,1.0,10.0,6,7.0,11.0,6.0,5.0,No,7.0,Low,Low,Low,2021-09-17
EMP4856,42.0,Male,R&D,Data Scientist,2.9,45855.94,44.0,0.0,No,5.6,10.0,1.0,10.0,5,5.0,8.0,3.0,5.0,No,7.0,Low,Low,Low,2026-03-29
EMP3523,32.0,Male,Legal,,1.8,31592.28,52.0,20.0,No,20.0,6.0,2.0,10.0,6,7.0,9.0,2.0,5.0,N,7.0,Low,Low,Low,18-Nov-2022
EMP2916,23.0,Male,Marketting,Marketing Executive,0.9,37368.7,43.0,0.0,No,-9.958223303268145,9.0,1.0,9.0,5,5.0,3.0,2.0,5.0,N,8.0,Low,Low,Low,23/10/2022
EMP3535,44.0,Male,Hr,Seo Specialist,22.3,32425.18,45.0,0.0,Yes,5.9,10.0,1.0,10.0,10,9.0,22.0,3.0,5.0,Y,6.0,Low,Low,Low,30-Jan-2018
EMP3690,33.0,Female,Hr,Hr Executive,3.4,24736.86,41.0,11.0,No,8.3,10.0,1.0,10.0,7,6.0,0.0,1.0,3.0,Y,8.0,Low,Low,Low,11/04/2021
EMP3028,31.0,Female,Operations,Operations Manager,2.5,39181.85,45.0,0.0,No,6.9,10.0,1.0,8.0,10,8.0,9.0,5.0,5.0,N,7.0,Low,Low,Low,"April 10, 2015"
EMP1775,27.0,Female,Hr,Hr Manager,1.0,35483.87,45.0,0.0,N,8.0,10.0,1.0,9.0,3,6.0,85.0,5.0,5.0,,9.0,Low,Low,Low,"October 03, 2024"
EMP6054,27.0,Female,Legal,Compliance Officer,2.5,24824.13,35.0,0.0,No,7.2,10.0,1.0,7.0,7,6.0,18.0,3.0,5.0,No,8.0,Low,Low,Low,-
EMP2004,41.0,Female,Legal,Legal Counsel,1.7,26519.31,51.0,20.0,Yes,7.0,8.0,1.0,10.0,6,7.0,12.0,-4.0,4.0,N,8.0,Low,Low,Low,-
EMP1411,20.0,Female,Customer Support,Support Team Lead,2.0,27035.69,40.0,0.0,Yes,7.7,9.0,1.0,8.0,2,5.0,2.0,2.0,5.0,No,7.0,Low,-,Low,01-13-2019
EMP1258,33.0,F,Operations,Operations Executive,1.4,25667.96,47.0,9.0,,5.0,8.0,1.0,10.0,6,8.0,5.0,3.0,5.0,No,7.0,Low,Low,Low,29-Apr-2017
EMP1900,35.0,Female,Sales,Account Manager,0.0,28505.37,47.0,5.0,No,6.5,10.0,2.0,9.0,10,7.0,1.0,2.0,4.0,No,6.0,Low,Low,Low,06-03-2015
EMP4836,33.0,Female,R&D,Research Analyst,1.6,25589.2,48.0,13.0,N,8.0,9.0,1.0,10.0,7,8.0,7.0,3.0,5.0,No,8.0,Low,Low,Low,26-Aug-2019
EMP5058,41.0,Female,Marketing,Content Strategist,2.7,32425.18,45.0,2.0,No,6.6,9.0,1.0,9.0,9,6.0,3.0,3.0,5.0,Yes,7.0,Low,Low,Low,12-08-2016
EMP2415,42.0,Female,Customer Support,Support Team Lead,2.5,31827.0,45.0,15.0,N,7.0,10.0,1.0,8.0,10,6.0,14.0,3.0,5.0,Yes,7.0,Low,Low,Low,2015/10/10
EMP1791,41.0,Female,It,Devops Engineer,1.2,25254.52,45.0,3.0,No,7.3,9.0,1.0,8.0,,7.0,10.0,4.0,5.0,Yes,7.0,Low,Low,-,-
EMP1530,42.0,Male,Ops,Support Team Lead,2.5,34941.34,45.0,1.0,No,7.1,10.0,2.0,8.0,6,8.0,5.0,3.0,5.0,No,6.0,Low,Low,Low,2024/10/18
EMP1897,24.0,Female,Administration,Admin Executive,1.6,33591.61,32.0,0.0,N,6.6,9.0,1.0,10.0,6,8.0,25.0,1.0,5.0,Yes,8.0,Low,Low,Low,07-31-2022
EMP3354,26.0,Female,Hr,Support Team Lead,0.4,36346.29,50.0,6.0,No,7.7,9.0,2.0,8.0,2,4.0,16.0,3.0,5.0,No,6.0,Low,Low,Medium,"December 21, 2025"
EMP4289,33.0,Female,Hr,Hr Executive,3.8,32425.18,36.0,0.0,No,6.4,10.0,1.0,10.0,6,5.0,32.0,2.0,5.0,No,6.0,Low,Low,Low,2018-05-19
EMP6478,33.0,Male,Customer Support,Customer Success Manager,4.7,48243.63,40.0,1.0,N,8.3,10.0,1.0,9.0,5,8.0,8.0,7.0,5.0,No,7.0,Low,Low,Low,01-Aug-2024
EMP6781,50.0,F,Marketing,Content Strategist,30.0,32425.18,45.0,0.0,N,7.8,10.0,1.0,10.0,8,8.0,26.0,0.0,5.0,Yes,8.0,Low,-,Low,24/06/2020
EMP1965,38.0,Male,It,Qa Engineer,2.5,30214.1,48.0,5.0,,7.2,10.0,2.0,9.0,8,7.0,40.0,3.0,5.0,Yes,6.0,Low,Low,Low,2020/06/03
EMP3514,28.0,Male,Customer Support,Support Executive,3.0,30098.3,45.0,7.0,Yes,6.2,10.0,4.0,9.0,4,5.0,7.0,3.0,5.0,Yes,7.0,Low,Low,Low,10-06-2025
EMP1833,33.0,Male,Operations,Support Team Lead,3.5,35894.48,41.0,0.0,No,7.4,10.0,1.0,10.0,4,4.0,13.0,6.0,5.0,No,8.0,Low,Low,Low,12-15-2023
EMP5479,36.0,Male,Admin,Admin Executive,3.1,29090.09,38.0,0.0,Yes,6.9,9.0,1.0,10.0,9,6.0,0.0,3.0,5.0,N,9.0,Low,Low,Low,2026/03/22
EMP2433,37.0,Male,Sales,Account Manager,6.4,49873.52,45.0,5.0,N,7.2,10.0,1.0,10.0,2,6.0,38.0,4.0,5.0,No,7.0,Low,Low,Low,-
EMP3598,53.0,Male,Legal,Elgal Advisor,2.9,32675.72,31.0,0.0,Yes,7.3,10.0,1.0,9.0,5,7.0,10.0,4.0,5.0,Yes,10.0,Low,Low,Low,"January 20, 2018"
EMP4883,44.0,M,Legal,Legal Advisor,5.5,31354.68,36.0,5.0,No,6.9,9.0,1.0,7.0,4,6.0,20.0,7.0,5.0,No,6.0,Low,Low,Low,2019-12-30
EMP1780,33.0,Female,Sales,Account Manager,3.3,52792.32,51.0,4.0,Yes,5.9,8.0,2.0,10.0,9,7.0,6.0,3.0,5.0,No,7.0,Low,Low,Low,-
EMP5789,28.0,Male,It,Qa Engineer,2.5,35041.13,51.0,12.0,No,6.2,8.0,1.0,10.0,7,6.0,15.0,2.0,5.0,Y,7.0,Low,Low,Low,17/10/2015
EMP2179,31.0,Female,Sales,Sales Manager,6.2,53230.58,41.0,5.0,No,7.0,10.0,1.0,7.0,8,8.0,17.0,3.0,5.0,N,8.0,Low,Low,Low,03-04-2026
EMP2108,38.0,Male,Customer Support,Support Team Lead,3.2,41267.35,39.0,8.0,No,6.2,9.0,1.0,8.0,6,5.0,10.0,5.0,5.0,Yes,7.0,Low,Low,Low,2021-10-18
EMP3851,38.0,Female,Sales,Account Manager,1.0,26487.22,51.0,19.0,No,7.1,8.0,1.0,10.0,,5.0,11.0,4.0,5.0,N,6.0,Low,Low,Low,04-Sep-2021
EMP1132,29.0,Female,Hr,Hr Generalist,2.5,31752.71,31.0,0.0,No,8.4,10.0,1.0,10.0,5,4.0,28.0,2.0,5.0,N,8.0,Low,Low,Low,2017-01-17
EMP3476,26.0,Female,Hr,Hr Generalist,4.5,32425.18,45.0,14.0,No,7.4,10.0,1.0,9.0,3,7.0,18.0,4.0,5.0,Y,5.0,Low,Low,Low,23/04/2023
EMP3867,34.0,Female,Sales,Sale Sexecutive,10.9,31722.57,48.0,9.0,Yes,5.5,9.0,1.0,10.0,4,6.0,9.0,0.0,5.0,Yes,7.0,Low,Low,Low,21-Aug-2025
EMP3319,36.0,F,Sales,Sales Manager,1.8,39254.27,43.0,5.0,No,7.6,9.0,1.0,9.0,5,7.0,0.0,7.0,5.0,,8.0,Low,Low,Low,2026/01/09
EMP3880,24.0,Male,Hr,Hr Manager,0.5,40092.02,39.0,3.0,No,6.8,10.0,1.0,10.0,6,8.0,9.0,4.0,4.0,Y,7.0,-,Low,Low,14-Jun-2020
EMP5149,31.0,Male,Admin,Admin Executive,3.6,28890.1,56.0,5.0,Y,6.0,8.0,2.0,9.0,10,8.0,2.0,2.0,5.0,No,6.0,Low,Low,Low,2023/04/30
EMP1619,41.0,Male,Admin,Office Manager,0.6,35057.56,45.0,5.0,No,8.5,10.0,1.0,9.0,7,5.0,0.0,3.0,5.0,No,7.0,Low,Low,Low,24/01/2019
EMP2015,40.0,Male,It,It Support,3.7,32425.18,45.0,9.0,No,7.8,9.0,1.0,9.0,6,6.0,61.0,3.0,5.0,Yes,9.0,Low,Low,Low,2022/09/15
EMP5380,27.0,Female,It,System Admin,2.4,24166.7,49.0,10.0,No,7.3,9.0,1.0,9.0,9,6.0,28.0,0.0,5.0,No,7.0,Low,Low,Low,02-Nov-2015
EMP4500,26.0,M,Cust. Support,Support Executive,2.7,33392.49,46.0,14.0,Yes,6.0,7.0,1.0,9.0,3,6.0,17.0,6.0,5.0,Yes,6.0,Low,Low,Low,2021-06-13
EMP2551,32.0,Male,Legal,Compliance Officer,2.5,30503.94,44.0,9.0,No,6.2,9.0,2.0,6.0,8,7.0,6.0,3.0,5.0,No,7.0,Low,Low,Low,2021-08-12
EMP2296,37.0,Male,Hr,Hr Executive,0.8,27569.16,45.0,1.0,Yes,7.3,9.0,3.0,8.0,4,5.0,64.0,3.0,5.0,No,7.0,Low,Low,Low,"February 11, 2020"
EMP4733,45.0,Female,Finance,Support Team Lead,1.5,29122.44,45.0,0.0,Yes,8.9,10.0,1.0,8.0,6,9.0,4.0,4.0,5.0,No,8.0,Low,Low,Low,"April 03, 2019"
EMP2952,49.0,Female,Admin,Admin Executive,4.6,27764.33,60.0,23.0,Yes,7.1,7.0,1.0,10.0,6,8.0,7.0,4.0,5.0,Y,6.0,Low,Low,Low, 
EMP3827,22.0,Male,Marketing,Marketing Executive,4.0,21807.96,45.0,2.0,Yes,7.8,9.0,1.0,9.0,6,6.0,18.0,5.0,5.0,Yes,7.0,Low,Low,Low,23/02/2023
EMP5517,31.0,Female,Legal,Legal Counsel,3.0,30291.98,45.0,0.0,Y,6.4,10.0,1.0,9.0,5,6.0,1.0,3.0,4.0,No,7.0,Low,Low,Low,"December 17, 2023"
EMP4561,25.0,Male,Admin,Office Manager,0.7,45842.02,58.0,17.0,N,5.7,9.0,3.0,9.0,2,4.0,17.0,6.0,5.0,N,8.0,Low,Low,Medium,2022-05-05
EMP6695,34.0,Other,Operations,Operations Executive,2.5,32425.18,42.0,1.0,No,7.1,10.0,1.0,9.0,6,7.0,13.0,2.0,5.0,No,7.0,Low,Low,Low,07-28-2015
EMP4065,41.0,M,Hr,Hr Manager,8.2,39057.14,46.0,5.0,No,5.8,10.0,1.0,10.0,6,6.0,18.0,3.0,5.0,No,8.0,Low,Low,Low,02-17-2020
EMP1474,21.0,Female,Hr,Hr Generalist,0.1,32425.18,42.0,3.0,No,7.5,10.0,1.0,9.0,7,6.0,9.0,4.0,5.0,No,7.0,Low,Low,Low,"March 13, 2023"
EMP4049,31.0,-,Operations,Operations Manager,4.7,54534.59,37.0,1.0,Yes,8.1,10.0,1.0,10.0,6,5.0,16.0,4.0,5.0,No,7.0,Low,Low,Low,2025-02-12
EMP3297,38.0,Female,Admin,Support Team Lead,1.6,46085.84,45.0,0.0,Yes,5.7,9.0,2.0,8.0,5,6.0,3.0,1.0,5.0,No,7.0,Low,Low,Low,"December 19, 2020"
EMP5617,40.0,Female,Admin,Office Manager,2.5,34577.41,51.0,16.0,N,7.2,8.0,1.0,6.0,6,6.0,0.0,3.0,5.0,N,7.0,Low,Low,Low,17-Apr-2018
EMP3681,40.0,Female,Hr,Hr Manager,2.8,42518.53,60.0,19.0,No,6.7,7.0,1.0,10.0,6,5.0,8.0,2.0,5.0,Yes,6.0,Low,Low,Low,15/03/2027
EMP6113,26.0,Male,Admin,Office Manager,8.0,45334.31,43.0,0.0,No,7.2,8.0,1.0,9.0,8,7.0,10.0,3.0,4.0,No,7.0,Low,Low,Low,04-Apr-2021
EMP6517,37.0,Male,R&D,Research Analyst,10.6,42463.09,46.0,12.0,No,7.0,7.0,1.0,9.0,10,8.0,6.0,2.0,5.0,N,7.0,Low,Low,Low,2020/07/27
EMP3906,30.0,Male,Admin,Office Manager,1.2,48278.14,39.0,0.0,Yes,6.2,10.0,2.0,9.0,6,6.0,37.0,3.0,5.0,No,6.0,Low,Low,Low,"July 02, 2023"
EMP6297,38.0,Female,Customer Support,Support Team Lead,3.0,36866.14,50.0,7.0,Yes,7.8,9.0,2.0,8.0,4,6.0,10.0,2.0,5.0,No,7.0,,Low,Low,17/04/2019
EMP4442,30.0,Male,Legal,Legal Advisor,0.6,17615.46,52.0,21.0,No,7.9,7.0,-3.0,9.0,,7.0,10.0,4.0,5.0,Yes,9.0,Low,Low,Low,09-24-2015
EMP3801,38.0,Female,Administration,Office Manager,-7.570238310125468,40496.33,45.0,6.0,Yes,8.7,10.0,1.0,10.0,1,5.0,11.0,2.0,4.0,Yes,6.0,Low,Low,Low,2018/08/28
EMP4198,31.0,Male,Customer Support,Support Executive,3.6,33994.08,44.0,9.0,N,6.5,9.0,3.0,8.0,5,5.0,9.0,3.0,5.0,No,5.0,Low,Low,Low,"October 02, 2015"
